dataset_name,dataset_title,opencity_url,organization,groups,tags,metadata_modified,axis_labels,shortlist,resource_id,resource_name,resource_format,resource_url,resource_size_bytes,resource_last_modified,resource_mimetype,download_status,local_path,sha256,notes
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,b64a05dc-a327-4f10-9f77-685b1fd59f0f,Aya Nagar IMD 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/b64a05dc-a327-4f10-9f77-685b1fd59f0f/download/del-aya-nagar-imd-2024-25.csv,9919492,2026-01-15T06:08:08.640747,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,102d2fad-f2dd-41c5-b5a6-2db6c75b3712,Bawana DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/102d2fad-f2dd-41c5-b5a6-2db6c75b3712/download/del-bawana-dpcc-2024-25.csv,12057819,2026-01-15T06:08:13.521196,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,9fee9210-33ec-4dfd-b230-b8d677bf81f3,Burari Crossing IMD 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/9fee9210-33ec-4dfd-b230-b8d677bf81f3/download/del-burari-crossing-imd-2024-25.csv,10019444,2026-01-15T06:08:18.079071,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,61ec5645-c2cf-4890-9692-70b3924ed4d8,Chandni Chowk IITM 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/61ec5645-c2cf-4890-9692-70b3924ed4d8/download/del-chandni-chowk-iitm-2024-25.csv,11869382,2026-01-15T06:08:22.589161,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,c4ec16f3-edfc-465e-8fb8-5bfaa14f8baa,CRRI Mathura Road IMD 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/c4ec16f3-edfc-465e-8fb8-5bfaa14f8baa/download/del-crri-mathura-road-imd-2024-25.csv,10095716,2026-01-15T06:08:27.148722,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,97adf51a-bf80-4a08-b338-6f9936ad4ef1,Dr. Karni Singh Shooting Range DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/97adf51a-bf80-4a08-b338-6f9936ad4ef1/download/del-dr-2024-25.csv,13797111,2026-01-15T06:08:32.263404,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,3abd2c56-3523-4802-8633-f37055d3b276,DTU CPCB 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/3abd2c56-3523-4802-8633-f37055d3b276/download/del-dtu-cpcb-2024-25.csv,11622160,2026-01-15T06:08:36.888202,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,495db3d4-5683-4b1d-9b7d-34ecb887ca13,Dwarka Sector 8 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/495db3d4-5683-4b1d-9b7d-34ecb887ca13/download/del-dwarka-sector-8-dpcc-2024-25.csv,12904678,2026-01-15T06:08:41.545547,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,ea589978-8578-4c94-953f-6ba64a810e64,IGI Airport (T3) IMD 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/ea589978-8578-4c94-953f-6ba64a810e64/download/del-igi-airport-t3-imd-2024-25.csv,10085310,2026-01-15T06:08:46.117487,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,4cc723ba-bbd1-459f-b4b6-658107defa65,IHBAS CPCB 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/4cc723ba-bbd1-459f-b4b6-658107defa65/download/del-ihbas-cpcb-2024-25.csv,13678677,2026-01-15T06:08:51.117251,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,890f786d-fb9f-475e-8516-191bfa1b01ea,ITO CPCB 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/890f786d-fb9f-475e-8516-191bfa1b01ea/download/del-ito-cpcb-2024-25.csv,9463652,2026-01-15T06:08:55.778038,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,734c459f-3e47-44c7-b0b8-8270090cecf0,Jahangirpuri DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/734c459f-3e47-44c7-b0b8-8270090cecf0/download/del-jahangirpuri-dpcc-2024-25.csv,12371475,2026-01-15T06:09:01.162414,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,d4b78e81-57ce-487c-a5f5-69c64880dd05,Jawaharlal Nehru Stadium DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/d4b78e81-57ce-487c-a5f5-69c64880dd05/download/del-jawaharlal-nehru-stadium-dpcc-2024-25.csv,13262789,2026-01-15T06:09:07.406919,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,99a25262-def3-4898-9f63-a65c0bbeaecd,Lodhi Road IITM 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/99a25262-def3-4898-9f63-a65c0bbeaecd/download/del-lodhi-road-iitm-2024-25.csv,9599567,2026-01-15T06:09:12.891403,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,1731db44-1f8c-4959-a408-b3d38641eb98,Lodhi Road IMD 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/1731db44-1f8c-4959-a408-b3d38641eb98/download/del-lodhi-road-imd-2024-25.csv,9932948,2026-01-15T06:09:17.378098,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,b3f4e17b-8767-4c48-99cf-3eea8e7be030,Major Dhyan Chand National Stadium DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/b3f4e17b-8767-4c48-99cf-3eea8e7be030/download/del-major-dhyan-chand-national-stadium-dpcc-2024-25.csv,14037447,2026-01-15T06:09:22.738023,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,922c72d8-c66e-4336-8cd9-49898776ca69,Mandir Marg DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/922c72d8-c66e-4336-8cd9-49898776ca69/download/del-mandir-marg-dpcc-2024-25.csv,11921398,2026-01-15T06:09:27.694343,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,3fe46cce-659f-49a7-a743-090c2557cbfd,Mundka DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/3fe46cce-659f-49a7-a743-090c2557cbfd/download/del-mundka-dpcc-2024-25.csv,12071518,2026-01-15T06:09:32.795080,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,99054843-c5c1-4ebd-8557-dabf455f0e3b,Najafgarh DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/99054843-c5c1-4ebd-8557-dabf455f0e3b/download/del-najafgarh-dpcc-2024-25.csv,12135884,2026-01-15T06:09:37.357702,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,b87d0285-e677-403c-aa5d-9b9ab41386eb,Narela DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/b87d0285-e677-403c-aa5d-9b9ab41386eb/download/del-narela-dpcc-2024-25.csv,12094987,2026-01-15T06:09:41.917339,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,5ee93ef5-afe3-4cac-847d-f21cc4e8d67f,Nehru Nagar DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/5ee93ef5-afe3-4cac-847d-f21cc4e8d67f/download/del-nehru-nagar-dpcc-2024-25.csv,12456979,2026-01-15T06:09:46.625268,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,b3561bac-73ff-4048-8a84-4e1eba5953d1,North Campus IMD 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/b3561bac-73ff-4048-8a84-4e1eba5953d1/download/del-north-campus-imd-2024-25.csv,10644776,2026-01-15T06:09:51.281065,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,f7d16626-68d5-4de3-b6e6-e6a1b8831db3,NSIT Dwarka CPCB 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/f7d16626-68d5-4de3-b6e6-e6a1b8831db3/download/del-nsit-dwarka-cpcb-2024-25.csv,12593248,2026-01-15T06:09:56.118100,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,7b03c3c3-c95e-4d09-b1a8-8951b96c05b6,Okhla Phase 2 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/7b03c3c3-c95e-4d09-b1a8-8951b96c05b6/download/del-okhla-phase-2-dpcc-2024-25.csv,12556761,2026-01-15T06:10:00.830985,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,7d563edf-b8ee-4c61-83eb-baa73b12f79b,Patparganj DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/7d563edf-b8ee-4c61-83eb-baa73b12f79b/download/del-patparganj-dpcc-2024-25.csv,12237180,2026-01-15T06:10:06.285608,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,82080ddc-e094-4a3a-8421-242ec6bc8a45,Punjabi Bagh DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/82080ddc-e094-4a3a-8421-242ec6bc8a45/download/del-punjabi-bagh-dpcc-2024-25.csv,11718380,2026-01-15T06:10:11.158179,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,24298b91-40d8-4d9d-a652-c8acb6602136,Pusa DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/24298b91-40d8-4d9d-a652-c8acb6602136/download/del-pusa-dpcc-2024-25.csv,11942728,2026-01-15T06:10:16.202463,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,48881f84-b60b-4178-939e-0a0d1051be11,Pusa IMD 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/48881f84-b60b-4178-939e-0a0d1051be11/download/del-pusa-imd-2024-25.csv,9384598,2026-01-15T06:10:20.769280,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,d9dfd28d-038d-448f-8e33-5e6f6b32d15c,R K Puram DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/d9dfd28d-038d-448f-8e33-5e6f6b32d15c/download/del-r-k-puram-dpcc-2024-25.csv,12256125,2026-01-15T06:10:25.638100,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,f6be929b-151a-4b92-b5b4-507481b15128,Rohini DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/f6be929b-151a-4b92-b5b4-507481b15128/download/del-rohini-dpcc-2024-25.csv,12042894,2026-01-15T06:10:30.594631,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,e91c68ea-85ac-49f8-8015-dd8b04c32a71,Shadipur CPCB 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/e91c68ea-85ac-49f8-8015-dd8b04c32a71/download/del-shadipur-cpcb-2024-25.csv,12263637,2026-01-15T06:10:35.458786,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,e562d0c9-cc37-4d5a-a04e-fd95ee9f2f04,Sirifort CPCB 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/e562d0c9-cc37-4d5a-a04e-fd95ee9f2f04/download/del-sirifort-cpcb-2024-25.csv,12426347,2026-01-15T06:10:40.321049,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,d496427e-c92f-44f9-a415-d3c0778e0930,Sonia Vihar DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/d496427e-c92f-44f9-a415-d3c0778e0930/download/del-sonia-vihar-dpcc-2024-25.csv,12082478,2026-01-15T06:10:52.077571,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,e42457e9-d117-4323-bdb9-bbf2a491922e,Sri Aurobindo Marg DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/e42457e9-d117-4323-bdb9-bbf2a491922e/download/del-sri-aurobindo-marg-dpcc-2024-25.csv,12770932,2026-01-15T06:11:04.111474,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,19172e66-45d4-4d3c-8736-e573b160fe99,Vivek Vihar DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/19172e66-45d4-4d3c-8736-e573b160fe99/download/del-vivek-vihar-dpcc-2024-25.csv,12388335,2026-01-15T06:11:15.152133,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-hourly-air-quality-reports,Delhi Hourly Air Quality Reports,https://data.opencity.in/dataset/delhi-hourly-air-quality-reports,central-pollution-control-board,delhi,Environment,2026-01-15T07:26:26.425446,function,1,70bfe4b2-b869-4f1c-9c25-f4b768858c1c,Wazirpur DPCC 15 minute AQI Data for 2024-25,CSV,https://data.opencity.in/dataset/0dc7b9fe-9fd4-46ee-a37e-88f0bd6f6362/resource/70bfe4b2-b869-4f1c-9c25-f4b768858c1c/download/del-wazirpur-dpcc-2024-25.csv,12200498,2026-01-15T06:11:21.066897,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-household-consumption-expenditure-survey-2022-23,Delhi Household Consumption Expenditure Survey - 2022-23,https://data.opencity.in/dataset/delhi-household-consumption-expenditure-survey-2022-23,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:58.402960,pays,1,744a5b79-dee1-438c-a79e-6ecda3e11302,HCES Level 01 Data,CSV,https://data.opencity.in/dataset/236dfab7-a108-49fc-8457-b5092ea89ef1/resource/744a5b79-dee1-438c-a79e-6ecda3e11302/download/77919226-418e-422c-bd4d-89c17c72c834.csv,222835,2025-11-25T13:50:07.755580,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-household-consumption-expenditure-survey-2022-23,Delhi Household Consumption Expenditure Survey - 2022-23,https://data.opencity.in/dataset/delhi-household-consumption-expenditure-survey-2022-23,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:58.402960,pays,1,813dbbe8-6e6c-4693-a7fa-058def9d721a,HCES Level 02 Data,CSV,https://data.opencity.in/dataset/236dfab7-a108-49fc-8457-b5092ea89ef1/resource/813dbbe8-6e6c-4693-a7fa-058def9d721a/download/21449a1b-14e0-46c2-bc77-0afec74ad395.csv,1307301,2025-11-25T13:50:08.148563,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-household-consumption-expenditure-survey-2022-23,Delhi Household Consumption Expenditure Survey - 2022-23,https://data.opencity.in/dataset/delhi-household-consumption-expenditure-survey-2022-23,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:58.402960,pays,1,9712d09e-f38e-46b3-8909-6e80505c0dc2,HCES Level 03 Data,CSV,https://data.opencity.in/dataset/236dfab7-a108-49fc-8457-b5092ea89ef1/resource/9712d09e-f38e-46b3-8909-6e80505c0dc2/download/d8045b8f-ab22-4570-91a8-f6bc2a19e3c0.csv,427748,2025-11-25T13:50:08.538276,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-household-consumption-expenditure-survey-2022-23,Delhi Household Consumption Expenditure Survey - 2022-23,https://data.opencity.in/dataset/delhi-household-consumption-expenditure-survey-2022-23,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:58.402960,pays,1,9b7a5765-354a-4fbd-966c-9ae1240fb2a3,HCES Level 04 Data,CSV,https://data.opencity.in/dataset/236dfab7-a108-49fc-8457-b5092ea89ef1/resource/9b7a5765-354a-4fbd-966c-9ae1240fb2a3/download/f311c2ef-36bf-4988-8ba7-f6f22dfab528.csv,293539,2025-11-25T13:50:08.946335,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-household-consumption-expenditure-survey-2022-23,Delhi Household Consumption Expenditure Survey - 2022-23,https://data.opencity.in/dataset/delhi-household-consumption-expenditure-survey-2022-23,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:58.402960,pays,1,1cd736e9-a45e-4fc6-96b6-66580f96430d,HCES Level 05 Data,CSV,https://data.opencity.in/dataset/236dfab7-a108-49fc-8457-b5092ea89ef1/resource/1cd736e9-a45e-4fc6-96b6-66580f96430d/download/24a859d4-4b7b-4db9-8fb6-24987e220577.csv,12476481,2025-11-25T13:50:09.514352,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-household-consumption-expenditure-survey-2022-23,Delhi Household Consumption Expenditure Survey - 2022-23,https://data.opencity.in/dataset/delhi-household-consumption-expenditure-survey-2022-23,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:58.402960,pays,1,67f59930-bc79-4c1e-9ba3-75745e394b13,HCES Level 06 Data,CSV,https://data.opencity.in/dataset/236dfab7-a108-49fc-8457-b5092ea89ef1/resource/67f59930-bc79-4c1e-9ba3-75745e394b13/download/6ec444b4-e923-4862-bea9-955cba398046.csv,1898325,2025-11-25T13:50:10.022871,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
